纸人,小鬼,纸片,道士,棍子,烧香,穷鬼,砖头,小鸡,火柴,无头,纸人,纸张,公鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
艰苦,困难,顺利,生存,间断,穷,曲折,锤炼,充实,挫折,吃苦耐劳,艰苦,历经,顽强,锻练,劳动,艰苦奋斗,亲历,路程,野外,生死攸关,顽强拼搏,军旅,宿营,持久战,不懈努力,荒岛,枯燥,漫长,行军,艰难,严酷,渺茫,简陋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
五个,两个,三个,几个,集合,最小,数,多个,第一,两,若干,十,五个,区,项,第三,第一个,小时,十一,四个,最少,三次,两段,十二,第四,十三,最长,四大,五大,各有,三大,每人,六个,第五,有个,两点,第二次,第三次,两级,二个,每条,三点,十八,多位,十四,共有,四线,三项,第九,四次,十大,最多,一半,一对,四项,第一阶段,几大,剩下,数个,十五,总共,之二,九个,五条,第四次,七个,七条,八个,有且,十六,五年,一人,二条,七项,一共,两路,一五,五分,最先,至此,分三,三位,十六位,小项,八大,十二个,五人,十项,十九,六大,三任,四位,每位,第五次,三能,剩,两对,半个,一队,共分,两次,十四条,三段,余下,十七,五次,几条,四条,短短,二对,两条,几位,六位,星期,三条,二万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
继承,继承,保存,下一代,保留,占有,重任,传承,延续,开创,接班人,双亲,遗留,其子,家族,发扬,优良传统,成家,承,立业,五代,堂兄弟,遗传,子孙,四代,长大成人,每代,发扬光大,代,第二代,依附于,遗愿,第一代,四子,自小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手机号码,信息,密码,号,绑定,发送,电子邮件,邮件,线索,后台,姓名,邮箱,电话,手机,信,匿名,删,电话号码,位数,信息库,校验码,通讯录,存入,屏蔽,性别,用户名,打电话,短信,号码,账号,陌生人,账户,电子邮箱,学号,网上银行,记事本,尾数,名片,条形码,注销,管理员,业务员,卡片,个人信息,帐号,住址,取款,联系方式,出租车,帐户,位是,几位数,免费邮箱,发给,登录名,联系电话,敲门,電話,信箱,通信录,身份证,准考证号,群发,信封,开锁,拨号,网络电话,手机号码,个人资料,支票,网上支付,存单,存款,联系人,假币,现金,存款单,磁条,条码,假名,聊天工具,转接,朋友圈,验证码,收到,出生日期,同学录,发送到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
化解,解决问题,消除,冲突,分钟,危机,应对,收敛,解除,矛盾,消,合力,正确处理,消解,有解,破解,调和,利,阻,发生冲突,缓,压在,妥善,化解矛盾,化解,应付,摆脱,底线,能解,难解,调解,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
回顾,记录,历程,整理,视频,展望,引言,回溯,综述,回顾,专题,详解,简述,经历,汇总,职业生涯,刷新,概览,解读,先来,重大事件,前言,第一周,翻,载入,梳理,公布,生涯,第二周,回放,报告会,大事记,戳,纵观,履历,跟随,下该,评析,点评,再论,十年,庆祝,精彩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密不可分,重要性,关联,积累,重视,紧密,起着,有何,必不可少,二者,中起,相辅相成,好坏,密切联系,离不开,相符合,取决于,密切相关,不同之处,紧密联系,背后,关系密切,先于,相似之处,共同完成,不可分割,多年,密切关系,总和,相仿,十余年,精诚合作,源自,密不可分,密切合作,相互配合,共同之处,细节决定,与生俱来,大致相同,印证,关键性,长足,关键因素,不可或缺,举足轻重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疾病,正确认识,并发,健康,运动,预防,病毒,危害,防治,障碍,可逆,医学,家庭,角化,完全性,保健,食品,灾难,动物,功效,睡眠,多发,有益,人体,神经,心理健康,自我调节,生病,食物,危险,体质,传染病,身体,病,强迫症,病症,攻击行为,增强体质,钠,健康状况,关节,心理疾病,嗜睡,疾病,精神分裂症,心理障碍,禁忌,预防措施,免疫,传染,环境污染,流行病,不良情绪,机能,体重,残疾,早产,血管,可怕,抑郁,痛苦,新陈代谢,伴有,及性,外因,常见疾病,误用,内因,体育锻炼,焦虑症,节食,营养,侵袭,焦虑,老年人,器官,生理反应,肌无力,子宫,世界卫生组织,生理,症状,认知障碍,综合症,部位,艾滋,抑郁症,毒蘑菇,性行为,细胞,顽症,易怒,体内,躁狂症,病态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
相合,逆,相,相联,主从,内聚,相位,三元,互补,相容,火旺,相交,求取,金星,运,互转,合,互为,契合,与子,相合,与生,九宫,辛丑,辅,相持,方位,融于,对分,煅炼,契,運,相符,求子,恰是,配成,共行,决,为根,合一,所缺,適,不相容,桃花,为用,阻滞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大赛,国际,参加,评审,节,本次,界,全国,竞赛,国家级,比赛,参赛,大赛,年度,获得者,获奖,授予,中以,邀请函,杯,评选,奖项,优秀作品,二等奖,冠军,辩论赛,奥林匹克,选手,获,表演,荣获,晚会,三等奖,国际性,举办,一等奖,奥运,展播,大奖赛,竞赛活动,颁奖,体育比赛,选拔赛,象棋,参赛选手,运动会,组队,角逐,选拔,历届,电视大赛,女队,首次,颁奖典礼,奖,亚军,赢得,决出,决赛,赛区,往届,蒙特卡洛,锦标赛,赛制,男队,优秀论文,交流会,评为,协会,暨,海峡两岸,届,为期,篮球比赛,季军,评委,初赛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
组和,分组,组,小组,组和,组中,区及,组长,分小组,各组,组及,自组,两组,研究组,组内,本组,眼动,组员,组与,本项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
共产党,毛泽东思想,马克思主义,领导,革命,中国共产党,解放,党,三个代表,毛泽东,党和国家,习近平,基本路线,新民主主义革命,党的领导,马列主义,祖国,民主党派,共产主义,维和,领导核心,邓小平,正面战场,国民党,中国人民解放军,新民主主义,抗战,敌后,文革,抗日,列宁,党内,解放战争,文化大革命,革命道路,中共,重庆谈判,马克思列宁主义,总书记,无产阶级,共产党,斯大林,工人阶级,王明,电文,爱国,国共合作,苏维埃,政协会议,抗日民族统一战线,反动,孙中山,团结,十一届三中全会,游击战,民主运动,伟大胜利,华东,台独,反帝,顽固派,革命派,部队,游击战争,国民革命,社会主义者,政治协商,冯玉祥,妇女解放,间谍,马列,军人,爱国运动,共产国际,伟人,工农,苏联,土地革命,法西斯,遵义会议,人民解放军,民族团结,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in,地址,n,英文名称,c,for,m,b,s,t,d,l,f,h,k,main,u,in,net,release,rm,g,virtual,open,priority,properties,new,sb,j,competition,relief,rescue,top,reflect,cid,cn,encounter,head,drive,o,executive,an,highly,luxury,overseas,internet,bitter,with,typical,contrast,page,free,http,severe,ex,initiative,data,reserve,intelligence,tail,capacity,science,auto,grand,associate,exchange,including,home,represent,balance,ki,dynamic,focus,rear,influence,width,asa,assembly,methods,lc,service,cohen,ll,spring,rate,length,the,込,visual,visited,ii,en,commercial,technology,vs,缩写,abstract,after,contact,minor,defined,直译,via,sc,vital,port,ed,per,close,ing,using,動,sp,of,mask,depth,set,fisher,di,bi,pearson,rice,insight,sin,ni,random,eye,conference,union,critical,tu,efficient,test,org,crisis,cat,rn,property,protected,vin,school,security,pursuit,ch,since,潤,table,iii,promote,project,extra,current,pi,graduate,間,scheme,base,university,location,algorithm,database,asos,front,roc,la,覚,superior,飛,man,academy,rare,degree,scan,global,z,sun,size,public,combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
转型,发展趋势,方向,化,定位,职业,迭代,合作,行业,过渡,流量,尝试,事业,创业,退出,投资,业界,转向,寻求,淘汰,投身于,投身,解散,影视,转型,升级,知名,生意,一家,本土化,做大,破产,业内,签约,业,从以,涉足,组织变革,vc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内嵌,功能,内部,集成,嵌入式,时钟,锁,内置,存取,前端,网格,嵌入,滑动,桌面,点阵,定制,开放式,网状,蜂窝,工具箱,框,功能强大,放置,嵌,内嵌,相互连接,虹膜,性化,直接插入,边框,或门,或右,外置,内建,视窗,方格,led,套件,防水,智能卡,天窗,相连接,帯,防盗,指纹,中间层,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
树,树,长,森林,根,堆,稀疏,头,树上,结,簇,深,树形,倒,一棵,种子,生长,一颗,叶子,主干,分枝,剪枝,密,植物,树中,小树,树根,吃桃,树是,子树,别名,亮灯,建筑,桃子,植物种子,踪,已空,群群,主杆,节一,窗,每棵,影,杨树林,松鼠,果,一地,农田,大树,节有,花,折,桥,两棵树,叶片,树后,对树,松油,这棵,桩,冬青,两棵,棵,松林,树型,一棵树,此树,公园,移走,树为,三棵树,树树,头上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
增益,属性,功,所得,失真,无损,增益,与定,施加,和定,中其,五力,阶数,光强,控制能力,当对,自感,容错性,损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收听,阅读,搜索,关注,语音,声音,广播,听,音频,转发,观看,分享,朗读,音乐,点击,菜单栏,频道,倾听,订阅,中国国际广播电台,广播节目,主讲,耳机,二维码,投稿,网络课堂,广播电台,收听,试听,栏目,聆听,请用,播音员,滴答,资讯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
量子力学,定理,代数,二维,推理,数学模型,几何,拓扑,定律,概率论,牛顿,数学方法,公理,密码学,贝叶斯,数码,微积分,模式识别,数理逻辑,物理学,笛卡尔,无穷小,图灵,量子,原子,光学,信息论,高维,分形,人工神经网络,哲学家,光电效应,经济学,时空,科学家,动量,数学原理,微观,莱布尼茨,衍射,唯物论,守恒定律,电子学,玻尔,力学,波函数,角动量,自旋,生物学,实验所,地磁场,物理现象,爱因斯坦,维空间,政治经济学,马克思,摩尔定律,薛定谔,定则,波粒二象性,数论,热学,生理学,费米,唯心主义,因果性,控制论,衰变,麦克斯韦,数学分析,高能物理,伦理学,热力学,量子力学,数学家,电学,相对论,逻辑学,哲学理论,宇宙,光速,引力场,政治学,光子,以太,基本粒子,几何学,复利,物理学家,卢瑟福,电磁学,量子化,核聚变,纯理论,化学键,法拉第,原子核,天文,电磁场,马斯洛,弗洛伊德,释梦,熵,夸克,质能,能级,时变,吴文俊,核裂变,人脑,精神分析,艺术史,核反应,运动学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
界面显示,查询,显示,识别,界面,自动,页面,网页,按钮,扫描,登录,多级,查看,鼠标,切换,按键,校验,测试阶段,图标,导航,身份验证,上传,面板,键,表上,触摸屏,超时,操作界面,小键盘,多媒体系统,栏,自动识别,指示器,状态栏,该次,任务栏,预置,系统维护,录入,脱机,最右,控制键,断开连接,界面显示,进度条,首页,自动记录,功能键,提示信息,屏幕显示,指示灯,仪表,系统优化,登入,双端,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
微软,操作系统,开发工具,处理器,用户界面,人工智能,switch,人机交互,x,软件产品,存储技术,搜索引擎,美国,全球,交互技术,开源,流媒体,网络攻击,安全漏洞,windows,黑客,微软,拉斯维加斯,基带,员工,专利,百度,黑客攻击,人脸识别,工业界,指纹识别,反病毒,特洛伊木马,软体,闪存,delphi,slim,黑客工具,computing,雅虎,数码产品,谷歌,迅雷,花旗银行,网上商店,mac,ai,串流,开发者,即时通讯,马云,网络广告,外挂,微软公司,用友,os,李东生,商业智能,android,腾讯,navigator,高通,google,新思,厂商,oracle,一体机,手机操作系统,笔记本,苹果,outlook,手机游戏,工具包,甲骨文,无人驾驶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
理想,选择,对象,状态,成绩,关键,总,表现,更好,现实,优秀,追求,成,里,合适,理想,最佳,稳定,自然,距离,发挥,真实,差,高度,唯一,期望,收获,品质,持久,设想,远大理想,盲目,希望,矩,成才,均衡,梦,未知,崇高,知,高尚,优良,应有,崇高理想,能为,首选,理想化,梦想,广阔,励志,目的地,途,远大,切合实际,志向,踏实,绝佳,远,实现理想,沮丧,征程,期望值,最差,看做,完美,各条战线,愿望,迷失,乐观,追寻,激情,不错,幻想,适宜,谈,唯一标准,破灭,择,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
强求,求,度量,无关,贪心,理,因果,有穷,珍惜,求得,干涉,强迫,求全,取舍,折中,欺,多提,許,他应,非分,分手,连句,感激,行不行,冒进,表露,下回,尝,强求,心有,别要,插手,上本,顺心,相干,缘,尽力,急躁,待人,送礼,坦诚,不空,不作,该是,抱,在乎,去求,着急,做主,有理,不究,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
股票代码,中文名称,登陆,及图,简称,有限公司,edu,全称,前身,股票代码,股票名称,最高价,拟以,净利润,更名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
色调,元素,背景,风格,颜色,样式,视觉,裁剪,古典,色彩,着色,修饰,彩色,锐化,单调,呈现,对比度,偏,字体,造型,纹理,凹凸,简洁,美观,透视,亮度,滤镜,明暗,灰度,轮廓,渲染,光线,画面,设计说明,显得,调,搭配,灯光,恰到好处,绿色,装饰,线条,线型,视觉效果,窗帘,鲜明,色阶,图案,材质,光源,构图,黑白,条纹,照明,色调,灯,大胆,白中,基色,渐变色,红色,灰,红蓝,灰色,景物,氛围,感,格子,拼接,失,自然光,气氛,油漆,配色,底纹,减淡,布料,剪裁,以白,层次分明,三原色,色,砖,单色,反射光,渐变,法式,观感,呼应,餐厅,温馨,音色,调色板,不显,调子,美感,个人风格,饱和度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
对立统一,相互,规律,平衡,实,二元,二分法,同构,发展观,必然性,三者,辩证唯物主义,对称性,因果关系,相对性,与物,内在联系,唯物辩证法,历史唯物主义,辩证关系,相互作用,辩证法,对立统一,集中体现,认识论,万事万物,守恒,辩证,辩证统一,自然规律,权变,二者之间,两极,无所不在,自然观,变易,哲学思想,快慢,人与物,依存,通性,整体观,客观存在,自然界,主客观,人与自然,因势,相互影响,物物,角度观察,有形,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
温度,度,感知,天,密度,适中,光照,成熟度,适应能力,水,度数,温度,一层,转,触摸,导热,厚,天气,冷,温度计,心跳,度为,移入,天对,抖,碳化,热辐射,室内,为宜,脉搏,天气预报,气候,热量,比热容,热,节电,自来水,大风,户外,幸福感,低温,厚度,空气密度,膨胀系数,测温,吹风,清洁,静电,热风,气侯,热传导,早晨,恒定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
字符串,存储,编码,输入,数字,代码,字符,数组,数据类型,递归,字符串,运算符,符号,寄存器,嵌套,指针,链表,索引,赋值,二进制,队列,计数器,关键字,线程,串,遍历,构造方法,子程序,复制,整数,数据流,节点,标记,加密,作用域,标识符,报文,函数调用,替换,进制,对话框,分页,字节,构造函数,局部变量,二叉树,多态性,全局变量,进位,选择器,结点,抽象类,子集,数字签名,浮点数,数据源,数据项,正则表达式,编译器,十进制,十六进制,枚举,数据表,密钥,哈希,返回值,网络地址,域名,句柄,存储单元,闭包,神经网络,整型,单链,元组,前缀,操作数,游标,跳转,公钥,标号,决策树,超链接,随机数,基类,printf,聚类,字母,形参,选项,解码,static,实参,特征向量,程序执行,维数,权值,电子表格,主键,泛型,表头,字段,读入,子类,操作符,关键帧,带符号,解释器,父类,分词,逗号,select,神经元,socket,request,读取数据,字长,小数,内联,加密算法,逆序,素数,奇偶,文本框,显式,char,const,原始数据,分类器,后缀,string,访问者,掩码,双链,余数,大写字母,括号,index,序列化,空格,光标,卷积,每行,编辑框,列数,delete,exec,通配符,asp,四舍五入,特征提取,www,调用函数,自然数,jsp,非空,单元格,file,正则,明码,页脚,敲入,ajax,键值,创建对象,引号,slot,粘贴,区块,信息源,磁道,键入,单利,流中,负债表,item,嗅探,num,黑体,扇区,列中,质数,原数,数加,数中,html,operator,url,断点,小数点,key,英文字母,众数,len,script,为空,垃圾邮件,输入框,闰年,引文,小写字母,cout,第一行,merge,value,int,import,cookie,第几天,shift,param,boolean,三码,object,内存地址,float,私钥,struct,intent,类名,,,,,,,,,,,,
治疗,试验,进展,加减,生存期,移植,预防性,例,复原,调理,抗,诊断,复位,副作用,超声,药品,无效,辨证,整形,复查,医院,筛查,药名,cin,治病,药店,治疗,服用,患者,护理,诊病,药物,双侧,配制,医药公司,禁用,看病,换肤,该科,核磁共振,医务,病情,组织学,矫正,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
研究生,毕业,学院,本科,参考书目,大学,大学生,学分,论文,本科生,就业,高等学校,实习,专业本科,毕业设计,研究性,工科,高等院校,理工科,高校,高等教育,我校,学术,英语专业,本科专业,教授,岗位,研究生,毕业生,深造,院级,同济大学,海洋大学,学位,数学系,在校,撰写论文,北京航空航天大学,大学本科,求职,择业,入学,结题,学士学位,学生会,学报,研究所,毕业论文,论文答辩,法学,恋爱,大四,理工,招聘,奖学金,学术会议,石油大学,浙江大学,硕士,学年,专科,东北师范大学,导师,简历,本科课程,东南大学,师范,研究型,开题,学业,两岁,在校学生,理科,社团,学长,中国人民大学,中级职称,大中专,吉林大学,硕士学位,哈佛,对外经济贸易大学,留学生,重庆大学,天津大学,考研,东北大学,医学院,校史馆,美国哥伦比亚大学,名校,校,黑大,高级人才,东北师大,南京大学,山东大学,成绩优秀,八年,打工,复旦大学,本校,华中科技大学,跨专业,学霸,北京大学,高教,中国大学,以上学历,马里兰大学,创业资金,三时,美国大学,大二,北京体育大学,师范生,法学专业,省部级,四年制,安徽大学,武汉大学,优秀者,大三,清华大学,某校,中山大学,暑期,两年,究,四年,应届,研,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
降低,作用,提高,控制,进一步,循环,加深,影响,获取,生成,增强,质量,值,因素,速度,分解,安全性,高,变化,量,效率,水平,提升,恢复,覆盖,激发,增加,保证,差异,含,强化,转移,压缩,平均,转化,补充,间接,频率,并会,进一步提高,减少,风险,数据表示,比例,低,合成,下降,回收,起到,接触,相关性,好处,调节,接近,超过,因子,触发,加速,停止,利用率,弱,积极性,改善,一项,增进,少,略低于,释放,频度,有利于,退化,降低,上限,达,吸收,排除,最低,良,增,终止,极小,激活,导致,速率,干扰,最小化,延迟,清除,敏感性,阈值,率,转化成,减,抑制,缓解,使用者,加快,少量,缩短,可降,加大,相比,适应性,易,抵御,大于,强度,超标,低于,破坏,清空,防,略低,促使,大大提高,过多,准确性,缩小,弱化,变为,递增,松弛,小于,高于,掩盖,丧失,充足,取消,同期,少于,发生变化,成功率,避免出现,阻碍,工作效率,相当于,高到,倾斜,诱导,储存,负担,延长,刚性,致使,受限,重心,堆积,效能,增减,但加,性差,对抗,反射性,不利,过度,收缩,扩散,弹性,率较,促进作用,不利于,升,越高,一倍,节约,较差,排出,推迟,流向,恢复正常,更快,幅度,减轻,规避,承受能力,下调,大大减少,保护性,输出量,平稳,缓慢,损伤,以内,增大,可达,满意度,更高,污染,较慢,慢,依赖性,风险性,阀值,时间延迟,倍,尽量减少,减弱,减小,净,减去,长期保持,以较,化后,引发,尽量避免,越少,同等,随之,利于,越短,抵抗,适度,所需,适应度,大幅,延缓,中止,氧化,积聚,意味着,吸收性,受到破坏,加到,可控性,淡化,削减,,,,,,
